cut_month,num_product,disbursement_date,end_date,days_past_due,loan_term,amortization,loan_amount,interest_rate,installment_amount,outstanding_balance,agency_code,agency_name,product_code,product_name
202307,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,7095,20,North York,2,General
202308,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,6925,20,North York,2,General
202309,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,6754,20,North York,2,General
202310,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,6582,20,North York,2,General
202311,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,6409,20,North York,2,General
202312,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,6235,20,North York,2,General
202401,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,6060,20,North York,2,General
202402,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,5883,20,North York,2,General
202403,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,5705,20,North York,2,General
202404,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,5526,20,North York,2,General
202405,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,5346,20,North York,2,General
202406,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,5165,20,North York,2,General
202407,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,4982,20,North York,2,General
202408,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,4798,20,North York,2,General
202409,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,4613,20,North York,2,General
202410,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,4427,20,North York,2,General
202411,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,4239,20,North York,2,General
202412,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,4051,20,North York,2,General
202501,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,3861,20,North York,2,General
202502,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,3669,20,North York,2,General
202503,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,3477,20,North York,2,General
202504,1043,23/08/2022,23/08/2026,0,48,30,8890,0.08,217.0309,3283,20,North York,2,General
202404,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,7370,30,Missisauga,2,General
202405,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,7188,30,Missisauga,2,General
202406,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,7005,30,Missisauga,2,General
202407,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,6820,30,Missisauga,2,General
202408,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,6635,30,Missisauga,2,General
202409,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,6448,30,Missisauga,2,General
202410,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,6260,30,Missisauga,2,General
202411,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,6071,30,Missisauga,2,General
202412,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,5881,30,Missisauga,2,General
202501,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,5689,30,Missisauga,2,General
202502,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,5496,30,Missisauga,2,General
202503,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,5302,30,Missisauga,2,General
202504,1044,13/04/2024,13/04/2027,0,36,30,7370,0.08,230.949,5106,30,Missisauga,2,General
202203,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,7810,10,Toronto,2,General
202204,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,7617,10,Toronto,2,General
202205,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,7423,10,Toronto,2,General
202206,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,7228,10,Toronto,2,General
202207,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,7031,10,Toronto,2,General
202208,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,6833,10,Toronto,2,General
202209,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,6634,10,Toronto,2,General
202210,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,6434,10,Toronto,2,General
202211,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,6232,10,Toronto,2,General
202212,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,6028,10,Toronto,2,General
202301,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,5824,10,Toronto,2,General
202302,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,5618,10,Toronto,2,General
202303,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,5411,10,Toronto,2,General
202304,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,5202,10,Toronto,2,General
202305,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,4992,10,Toronto,2,General
202306,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,4781,10,Toronto,2,General
202307,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,4568,10,Toronto,2,General
202308,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,4353,10,Toronto,2,General
202309,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,4138,10,Toronto,2,General
202310,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,3921,10,Toronto,2,General
202311,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,3702,10,Toronto,2,General
202312,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,3482,10,Toronto,2,General
202401,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,3260,10,Toronto,2,General
202402,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,3037,10,Toronto,2,General
202403,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,2813,10,Toronto,2,General
202404,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,2587,10,Toronto,2,General
202405,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,2359,10,Toronto,2,General
202406,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,2130,10,Toronto,2,General
202407,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,1900,10,Toronto,2,General
202408,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,1668,10,Toronto,2,General
202409,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,1434,10,Toronto,2,General
202410,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,1199,10,Toronto,2,General
202411,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,962,10,Toronto,2,General
202412,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,724,10,Toronto,2,General
202501,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,484,10,Toronto,2,General
202502,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,243,10,Toronto,2,General
202503,1045,11/03/2022,11/03/2025,0,36,30,7810,0.08,244.737,0,10,Toronto,2,General
202403,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1990,50,Whitby,4,Travel
202404,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1914,50,Whitby,4,Travel
202405,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1838,50,Whitby,4,Travel
202406,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1762,50,Whitby,4,Travel
202407,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1685,50,Whitby,4,Travel
202408,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1607,50,Whitby,4,Travel
202409,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1529,50,Whitby,4,Travel
202410,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1449,50,Whitby,4,Travel
202411,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1370,50,Whitby,4,Travel
202412,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1289,50,Whitby,4,Travel
202501,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1208,50,Whitby,4,Travel
202502,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1126,50,Whitby,4,Travel
202503,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,1044,50,Whitby,4,Travel
202504,1046,05/03/2024,05/03/2026,0,24,30,1990,0.1,91.8284,961,50,Whitby,4,Travel
202212,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,7530,10,Toronto,4,Travel
202301,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,7401,10,Toronto,4,Travel
202302,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,7272,10,Toronto,4,Travel
202303,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,7142,10,Toronto,4,Travel
202304,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,7010,10,Toronto,4,Travel
202305,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,6878,10,Toronto,4,Travel
202306,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,6744,10,Toronto,4,Travel
202307,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,6609,10,Toronto,4,Travel
202308,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,6473,10,Toronto,4,Travel
202309,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,6336,10,Toronto,4,Travel
202310,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,6198,10,Toronto,4,Travel
202311,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,6059,10,Toronto,4,Travel
202312,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,5918,10,Toronto,4,Travel
202401,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,5777,10,Toronto,4,Travel
202402,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,5634,10,Toronto,4,Travel
202403,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,5490,10,Toronto,4,Travel
202404,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,5344,10,Toronto,4,Travel
202405,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,5198,10,Toronto,4,Travel
202406,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,5050,10,Toronto,4,Travel
202407,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,4901,10,Toronto,4,Travel
202408,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,4751,10,Toronto,4,Travel
202409,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,4600,10,Toronto,4,Travel
202410,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,4447,10,Toronto,4,Travel
202411,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,4293,10,Toronto,4,Travel
202412,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,4138,10,Toronto,4,Travel
202501,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,3982,10,Toronto,4,Travel
202502,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,3824,10,Toronto,4,Travel
202503,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,3665,10,Toronto,4,Travel
202504,1047,23/12/2022,23/12/2026,0,48,30,7530,0.1,190.9803,3504,10,Toronto,4,Travel
202408,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,8960,20,North York,4,Travel
202409,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,8246,20,North York,4,Travel
202410,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,7527,20,North York,4,Travel
202411,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,6802,20,North York,4,Travel
202412,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,6071,20,North York,4,Travel
202501,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,5334,20,North York,4,Travel
202502,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,4591,20,North York,4,Travel
202503,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,3842,20,North York,4,Travel
202504,1048,27/08/2024,27/08/2025,0,12,30,8960,0.1,787.7263,3086,20,North York,4,Travel
202304,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2690,50,Whitby,3,Taxes loan
202305,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2654,50,Whitby,3,Taxes loan
202306,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2618,50,Whitby,3,Taxes loan
202307,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2582,50,Whitby,3,Taxes loan
202308,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2545,50,Whitby,3,Taxes loan
202309,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2508,50,Whitby,3,Taxes loan
202310,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2471,50,Whitby,3,Taxes loan
202311,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2434,50,Whitby,3,Taxes loan
202312,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2397,50,Whitby,3,Taxes loan
202401,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2359,50,Whitby,3,Taxes loan
202402,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2321,50,Whitby,3,Taxes loan
202403,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2282,50,Whitby,3,Taxes loan
202404,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2243,50,Whitby,3,Taxes loan
202405,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2204,50,Whitby,3,Taxes loan
202406,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2165,50,Whitby,3,Taxes loan
202407,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2126,50,Whitby,3,Taxes loan
202408,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2086,50,Whitby,3,Taxes loan
202409,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2045,50,Whitby,3,Taxes loan
202410,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,2005,50,Whitby,3,Taxes loan
202411,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,1964,50,Whitby,3,Taxes loan
202412,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,1923,50,Whitby,3,Taxes loan
202501,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,1882,50,Whitby,3,Taxes loan
202502,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,1840,50,Whitby,3,Taxes loan
202503,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,1798,50,Whitby,3,Taxes loan
202504,1049,22/04/2023,22/04/2028,0,60,30,2690,0.09,55.84,1755,50,Whitby,3,Taxes loan
202304,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,2800,40,Pickering,1,Education
202305,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,2571,40,Pickering,1,Education
202306,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,2342,40,Pickering,1,Education
202307,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,2113,40,Pickering,1,Education
202308,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,1882,40,Pickering,1,Education
202309,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,1650,40,Pickering,1,Education
202310,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,1417,40,Pickering,1,Education
202311,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,1183,40,Pickering,1,Education
202312,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,948,40,Pickering,1,Education
202401,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,713,40,Pickering,1,Education
202402,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,476,40,Pickering,1,Education
202403,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,238,40,Pickering,1,Education
202404,1050,26/04/2023,26/04/2024,0,12,30,2800,0.05,239.7009,0,40,Pickering,1,Education
202302,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,6050,10,Toronto,2,General
202303,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,5900,10,Toronto,2,General
202304,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,5750,10,Toronto,2,General
202305,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,5599,10,Toronto,2,General
202306,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,5446,10,Toronto,2,General
202307,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,5293,10,Toronto,2,General
202308,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,5139,10,Toronto,2,General
202309,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,4984,10,Toronto,2,General
202310,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,4827,10,Toronto,2,General
202311,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,4670,10,Toronto,2,General
202312,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,4511,10,Toronto,2,General
202401,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,4352,10,Toronto,2,General
202402,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,4191,10,Toronto,2,General
202403,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,4030,10,Toronto,2,General
202404,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,3867,10,Toronto,2,General
202405,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,3703,10,Toronto,2,General
202406,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,3538,10,Toronto,2,General
202407,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,3372,10,Toronto,2,General
202408,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,3205,10,Toronto,2,General
202409,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,3037,10,Toronto,2,General
202410,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,2868,10,Toronto,2,General
202411,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,2697,10,Toronto,2,General
202412,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,2526,10,Toronto,2,General
202501,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,2353,10,Toronto,2,General
202502,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,2179,10,Toronto,2,General
202503,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,2004,10,Toronto,2,General
202504,1051,22/02/2023,22/02/2026,0,36,30,6050,0.08,189.585,1828,10,Toronto,2,General
202407,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,580,50,Whitby,2,General
202408,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,572,50,Whitby,2,General
202409,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,564,50,Whitby,2,General
202410,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,556,50,Whitby,2,General
202411,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,548,50,Whitby,2,General
202412,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,540,50,Whitby,2,General
202501,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,531,50,Whitby,2,General
202502,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,523,50,Whitby,2,General
202503,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,515,50,Whitby,2,General
202504,1052,08/07/2024,08/07/2029,0,60,30,580,0.08,11.7603,507,50,Whitby,2,General
202302,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,5590,10,Toronto,2,General
202303,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,5452,10,Toronto,2,General
202304,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,5313,10,Toronto,2,General
202305,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,5173,10,Toronto,2,General
202306,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,5032,10,Toronto,2,General
202307,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,4891,10,Toronto,2,General
202308,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,4748,10,Toronto,2,General
202309,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,4605,10,Toronto,2,General
202310,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,4460,10,Toronto,2,General
202311,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,4315,10,Toronto,2,General
202312,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,4168,10,Toronto,2,General
202401,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,4021,10,Toronto,2,General
202402,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,3873,10,Toronto,2,General
202403,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,3723,10,Toronto,2,General
202404,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,3573,10,Toronto,2,General
202405,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,3422,10,Toronto,2,General
202406,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,3269,10,Toronto,2,General
202407,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,3116,10,Toronto,2,General
202408,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,2961,10,Toronto,2,General
202409,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,2806,10,Toronto,2,General
202410,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,2650,10,Toronto,2,General
202411,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,2492,10,Toronto,2,General
202412,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,2334,10,Toronto,2,General
202501,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,2174,10,Toronto,2,General
202502,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,2013,10,Toronto,2,General
202503,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,1851,10,Toronto,2,General
202504,1053,13/02/2023,13/02/2026,0,36,30,5590,0.08,175.1703,1689,10,Toronto,2,General
202501,1054,18/01/2025,18/01/2026,0,12,30,9330,0.08,811.602,9330,10,Toronto,2,General
202502,1054,18/01/2025,18/01/2026,12,12,30,9330,0.08,811.602,9330,10,Toronto,2,General
202503,1054,18/01/2025,18/01/2026,0,12,30,9330,0.08,811.602,8580,10,Toronto,2,General
202504,1054,18/01/2025,18/01/2026,12,12,30,9330,0.08,811.602,8580,10,Toronto,2,General
202312,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,9560,10,Toronto,3,Taxes loan
202401,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,9194,10,Toronto,3,Taxes loan
202402,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,8827,10,Toronto,3,Taxes loan
202403,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,8456,10,Toronto,3,Taxes loan
202404,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,8083,10,Toronto,3,Taxes loan
202405,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,7707,10,Toronto,3,Taxes loan
202406,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,7328,10,Toronto,3,Taxes loan
202407,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,6946,10,Toronto,3,Taxes loan
202408,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,6561,10,Toronto,3,Taxes loan
202409,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,6174,10,Toronto,3,Taxes loan
202410,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,5783,10,Toronto,3,Taxes loan
202411,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,5390,10,Toronto,3,Taxes loan
202412,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,4994,10,Toronto,3,Taxes loan
202501,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,4594,10,Toronto,3,Taxes loan
202502,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,4192,10,Toronto,3,Taxes loan
202503,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,3787,10,Toronto,3,Taxes loan
202504,1055,06/12/2023,06/12/2025,0,24,30,9560,0.09,436.7461,3378,10,Toronto,3,Taxes loan
